layer,score,score_error,architecture,task,kind,source,between-concept dimensionality,between-concept radius,bias (mean),bias (std),other signal-noise-overlap (mean),other signal-noise-overlap (std),self signal-noise-overlap (mean),self signal-noise-overlap (std),signal (mean),signal (std),signal-noise-ratio (mean),signal-noise-ratio (std),within-concept dimensionality (mean),within-concept dimensionality (std),within-concept radius (mean),within-concept radius (std),80% variance,alpha,effective dimensionality,MRR
layer4.0.relu,0.5456523249126303,0.0030034894306755,ResNet18,Local Aggregation,Self-Supervised,VVS,8.878078714309135,0.2727496325969696,0.0080457311123609,0.1279502660036087,7.99134635925293,2.6920948028564453,7.961832046508789,2.5800161361694336,5.664871692657471,1.4443811178207395,2.0932883924372487,0.7679243891487578,14.48513178282513,2.574369786168589,0.4746131598949432,0.0412644632160663,66.0,1.138590593066997,35.24780653909002,0.6209631575617331
layer4.1.relu,0.5474080353599766,0.0027973493923187,ResNet18,Local Aggregation,Self-Supervised,VVS,10.494429786487911,0.24280546605587,0.0162574909627437,0.1847000271081924,8.179853439331055,3.7181684970855713,7.986825466156006,3.0866615772247314,5.62799882888794,1.3666054010391235,2.1412830100191327,0.928689489218406,14.533730465587851,2.743054370509223,0.4267195165157318,0.0514103434979915,152.0,0.8734787109513226,74.28303398428034,0.681541255112022
layer1.0.relu,0.2768992362334462,0.0038849155905572,ResNet18,Instance Recognition,Self-Supervised,VVS,3.5923712594032264,0.1707652807235717,0.031952891498804,0.2607918977737427,18.30736541748047,9.337251663208008,18.258485794067383,9.186847686767578,5.810467720031738,2.234035015106201,0.9670841603645736,0.3712470222840986,4.281125108845234,0.8475919209033074,0.2878286838531494,0.0489927977323532,6.0,2.0090724371186064,5.605546330900406,0.3283034957019964
layer1.1.relu,0.2957970791216637,0.0035181618331596,ResNet18,Instance Recognition,Self-Supervised,VVS,4.6197031083463935,0.1096931472420692,0.0263434089720249,0.2355865389108657,12.74590301513672,5.834863662719727,12.703311920166016,5.658563613891602,5.044076442718506,1.762639045715332,1.0357333188182658,0.3786361385928931,5.7464029558423135,0.8394876104819942,0.2140712738037109,0.0334943085908889,8.0,1.6659619299143449,8.0638089854442,0.34009265027960484
layer2.0.relu,0.3623082978279175,0.0029801551651948,ResNet18,Instance Recognition,Self-Supervised,VVS,4.821303477604719,0.1532751619815826,0.0249415859580039,0.2290465086698532,12.40569019317627,5.693464279174805,12.34852695465088,5.5070977210998535,5.239339828491211,1.8274134397506716,1.1603660693781446,0.4530968641491933,6.675004404405679,1.508545287082626,0.2877301573753357,0.0437781549990177,11.0,1.5959111699748785,10.12983807191686,0.37499169855658554
layer2.1.relu,0.3712556631294403,0.002664108287878,ResNet18,Instance Recognition,Self-Supervised,VVS,5.348654740695709,0.1341722160577774,0.0200519859790802,0.2043541371822357,10.70169162750244,4.6962056159973145,10.620180130004885,4.41925859451294,5.072537899017334,1.6327184438705444,1.2661777282383595,0.4822878204566274,8.382946037065615,1.893055039726768,0.260321706533432,0.0356984995305538,16.0,1.366461189498813,12.79200286879901,0.40725332318860347
layer3.0.relu,0.469229355164504,0.0037724482276007,ResNet18,Instance Recognition,Self-Supervised,VVS,6.492941351664639,0.2523116767406463,0.0154728852212429,0.178666889667511,9.304339408874512,3.6233255863189697,9.214296340942385,3.2911195755004883,5.240749835968018,1.5265833139419556,1.5473308195345858,0.5771795481623531,11.351512146202506,2.600117975030796,0.474819540977478,0.0578246191143989,28.0,1.3487272879315635,18.764354284193328,0.4903442005530148
layer3.1.relu,0.4864512972142484,0.0031895579549735,ResNet18,Instance Recognition,Self-Supervised,VVS,7.901616476431305,0.2226866632699966,0.0103458240628242,0.1454531550407409,7.504075050354004,2.5004398822784424,7.451323509216309,2.2936995029449463,5.135385990142822,1.3479948043823242,1.822698991730016,0.6499855035825935,14.440170616565048,2.487303754966416,0.4284143149852752,0.0425172448158264,39.0,1.1779174349476378,28.764033476061773,0.5548520707805108
layer4.0.relu,0.5293548615869648,0.0030365332470376,ResNet18,Instance Recognition,Self-Supervised,VVS,8.227937149346818,0.465117335319519,0.0061439773999154,0.1115247532725334,7.479659557342529,2.2606379985809326,7.461155891418457,2.1800310611724854,5.327165126800537,1.3373785018920898,1.9538262800157773,0.6721491254506312,15.063699792322424,2.4494505349741904,0.8608275055885315,0.0656305849552154,55.0,1.1997998692600331,32.041569147825626,0.5833038236659571
layer4.1.relu,0.5278096527261126,0.0035542576655986,ResNet18,Instance Recognition,Self-Supervised,VVS,9.699067741617707,0.2612250745296478,0.0096689853817224,0.1412351429462433,6.065670490264893,2.2467119693756104,5.965773105621338,1.8044886589050293,4.861628532409668,1.0755903720855713,2.0732235258371428,0.7559093478623671,18.712746371290592,2.1751412615014023,0.5327128767967224,0.0503204762935638,136.0,0.9372480362699566,60.04625265129327,0.6398071591206168
layer1.0.relu,0.225927071647908,0.0050189272701126,ResNet18,Auto-Encoder,Self-Supervised,VVS,1.8936875123894,0.1405893713235855,0.030770007520914,0.2557083368301391,15.857796669006348,10.621929168701172,15.791608810424805,10.389089584350586,3.279325485229492,1.7752320766448977,0.358438522358851,0.1765737490093296,1.7119706165146635,0.1830176945628529,0.3926667273044586,0.0693159252405166,2.0,2.8894109601506397,1.804610227136158,0.15485462238797534
layer1.1.relu,0.2425536861740332,0.0039335260217675,ResNet18,Auto-Encoder,Self-Supervised,VVS,1.9464965304301944,0.1676057428121566,0.0321261957287788,0.2615178823471069,15.595264434814451,10.475947380065918,15.518217086791992,10.208772659301758,3.313767910003662,1.7438249588012695,0.3745709733851703,0.1722619926995489,1.801044783393564,0.2050927105652739,0.4656223654747009,0.0838977172970771,2.0,2.660351402827105,1.891739299091937,0.1603040908468239
layer2.0.relu,0.2518497372948265,0.0042316313004521,ResNet18,Auto-Encoder,Self-Supervised,VVS,2.21792143147734,0.1194032132625579,0.0297685824334621,0.2513110041618347,14.688397407531738,9.45705795288086,14.591526985168455,9.13176441192627,3.481123685836792,1.720055103302002,0.4384604352049275,0.1937165803506203,2.246022329444074,0.3283545011179505,0.3187719583511352,0.0554323308169841,2.0,2.280100662112236,2.3630986497462576,0.17134174408033392
layer2.1.relu,0.2585115708786108,0.0041146683349128,ResNet18,Auto-Encoder,Self-Supervised,VVS,2.123551409246486,0.1832047998905182,0.0344427227973938,0.2719272971153259,14.89013385772705,9.902483940124512,14.733067512512209,9.361811637878418,3.488926887512207,1.7422624826431274,0.4386696514976133,0.1956423110813732,2.2472471203901843,0.3694441019574264,0.4881220757961273,0.0922447368502616,2.0,2.223472421001621,2.309389637424785,0.17226965350723564
layer3.0.relu,0.2525881550979068,0.0045400557068272,ResNet18,Auto-Encoder,Self-Supervised,VVS,2.173587215330402,0.1398956477642059,0.0311821736395359,0.2581605017185211,14.558731079101562,9.63610553741455,14.396944999694824,9.08778190612793,3.5038440227508545,1.733545422554016,0.4529800984210117,0.1995128661158071,2.3975368619614725,0.4404776577880248,0.3724310398101806,0.0673394128680229,2.0,2.027844043093922,2.372926789854322,0.1758311089326801
layer3.1.relu,0.2368218064271509,0.0054993697598443,ResNet18,Auto-Encoder,Self-Supervised,VVS,2.2278513435896783,0.2220385372638702,0.0312268435955047,0.2585552930831909,14.398153305053713,9.573328971862791,14.202377319335938,8.892951011657715,3.556581735610962,1.7533907890319824,0.4734016512491327,0.2106308620663513,2.5694711618940795,0.5280414596351143,0.582312822341919,0.1055662781000137,3.0,2.022993214731557,2.496191063786002,0.17950380478719552
layer4.0.relu,0.2179629058700888,0.0047784300653469,ResNet18,Auto-Encoder,Self-Supervised,VVS,2.071800016753574,0.2845527231693268,0.0280138161033391,0.2442878484725952,14.41335105895996,9.842486381530762,14.240996360778809,9.277382850646973,3.448082447052002,1.7609611749649048,0.4453097789313746,0.1976933097715824,2.522886676321821,0.558816710443571,0.7656672596931458,0.1319388449192047,3.0,1.863299214744044,2.372712493913165,0.17304631424792463
layer4.1.relu,0.2117074419009478,0.0045807756056448,ResNet18,Auto-Encoder,Self-Supervised,VVS,2.660122108892106,0.2997569143772125,0.0188547447323799,0.1984833031892776,11.47618579864502,6.936106204986572,11.351542472839355,6.515990257263184,3.351421356201172,1.4918978214263916,0.521257839142577,0.2130333150360107,3.879659666937771,0.9366361003272788,0.835156261920929,0.1175106093287468,4.0,1.77819785902901,3.697825102396482,0.18644116563613392
layer1.0.relu,0.2846060935454336,0.0030367894478258,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,3.204495846261685,0.1136762574315071,0.0304546523839235,0.254536896944046,15.38945770263672,8.933218002319336,15.279502868652344,8.484370231628418,4.728920936584473,1.995044589042664,0.7770279197256718,0.3334277710215397,3.3544590065593987,0.4825353603711111,0.2330595850944519,0.0397001653909683,4.0,2.075919598288702,4.088192345342197,0.26222971108466686
layer1.1.relu,0.3063571286647789,0.0026890225890158,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,4.400652311917351,0.1265422701835632,0.0365260988473892,0.280107706785202,13.066261291503906,7.104050159454346,12.975451469421388,6.821361064910889,4.499918460845947,1.7298054695129397,0.838299516154743,0.3664405735369879,3.607891457861645,0.7121080646963385,0.277447909116745,0.0523241236805915,5.0,1.973004205956328,4.521863101073222,0.27845225762155923
layer2.0.relu,0.325302227052857,0.0058955728925462,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,4.938833953544677,0.1157845929265022,0.0360780842602252,0.2782402038574219,11.082969665527344,5.670467853546143,10.992769241333008,5.402831077575684,4.275997161865234,1.5503168106079102,0.8904457908335262,0.3784918633162614,4.349665789564401,0.9166605404215932,0.2672925889492035,0.0506917387247085,7.0,1.821076326124321,5.707336990764843,0.28927058994737465
layer2.1.relu,0.3586173549822081,0.0028857993516188,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,6.147318079949354,0.1606079638004303,0.0795719474554061,0.4330723285675049,9.751457214355469,5.4360880851745605,9.293378829956056,4.005077362060547,4.201521873474121,1.5869356393814087,1.024293142196407,0.5226961002348149,4.948997583461912,1.7533395997964472,0.3946007192134857,0.1145284250378608,8.0,1.7366780971165547,5.801326925841886,0.32610834346487855
layer3.0.relu,0.3781108166010111,0.004722573927851,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,7.289601166272524,0.1777609884738922,0.0662122294306755,0.3883423805236816,7.551380634307861,3.41418981552124,7.320262432098389,2.829880952835083,4.005992412567139,1.371444582939148,1.1589651858274008,0.5614210776745432,7.745211186265402,2.369284788954616,0.4541987478733063,0.1169942617416381,18.0,1.5224714988995718,14.127616931385928,0.3486778539345118
layer3.1.relu,0.3504042129133695,0.0048912368005561,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,7.57496956783761,0.2220206409692764,0.1176064908504486,0.5472297668457031,6.840634346008301,4.347190856933594,6.219165802001953,2.5352206230163574,3.64285945892334,1.4011014699935913,1.162593410432896,0.676353614998388,9.033834276289,3.1563619197761814,0.6405768394470215,0.232317253947258,24.0,1.3861985102194636,20.26285104692773,0.33691035419840304
layer4.0.relu,0.3251869633137983,0.0041025123548013,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,2.046468183404488,1.8559441566467283,0.1539941132068634,0.6915068030357361,15.67272663116455,13.017416000366213,14.96141242980957,10.903965950012209,3.645395517349243,2.0152902603149414,0.5219672181914106,0.2948851476153939,2.2554797377067946,0.6788096504574898,5.226230621337891,2.510552167892456,2.0,1.7690953011687556,1.7340620321479656,0.22041062386284302
layer4.1.relu,0.2808746937673856,0.0031478195095437,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS,1.1068663430780608,15.244057655334473,0.1875000745058059,0.7973642945289612,21.33973503112793,18.43960952758789,21.175073623657227,17.95521354675293,3.3171989917755127,2.575514078140259,0.2781891752736143,0.1923454195718637,1.1192757426501867,0.0714740921656095,44.39298248291016,23.805191040039062,1.0,2.7154841180001243,1.0628878723726842,0.14676138484922568
layer1.0.relu,0.2826824694915353,0.0037678996736326,ResNet18,Colorization,Self-Supervised,VVS,2.5253221995098385,0.1258566528558731,0.0315684862434864,0.2597823739051819,16.504243850708008,10.093986511230469,16.346357345581055,9.42873764038086,4.497248649597168,2.0376574993133545,0.6478447768384163,0.2627720774230158,3.1522057408347712,0.4803157322202959,0.2660080790519714,0.0462393462657928,3.0,2.3289115951842114,3.69016601232301,0.2317907050149946
layer1.1.relu,0.2977743717863879,0.0020982235697412,ResNet18,Colorization,Self-Supervised,VVS,4.036995788505393,0.1366259455680847,0.0269856322556734,0.2386444211006164,12.984538078308104,6.52765417098999,12.920141220092772,6.245265007019043,4.380239009857178,1.6092815399169922,0.7822526424364009,0.3082594025497211,3.709527373862819,0.7560628210814178,0.3024499714374542,0.0490904375910759,4.0,2.0990343296029392,4.309730312452269,0.2690730490724712
layer2.0.relu,0.3303795193472642,0.0028889671966683,ResNet18,Colorization,Self-Supervised,VVS,5.119141842195792,0.1289121210575103,0.025163859128952,0.2299354523420334,11.306793212890623,5.212657451629639,11.24282169342041,4.947694301605225,4.6256632804870605,1.553925633430481,0.9997337596665784,0.3906453394762184,5.432635176190902,1.2378214715471585,0.2725715339183807,0.0422765463590621,7.0,1.7738514499402334,6.876992919099837,0.33273592719748185
layer2.1.relu,0.3855552838557347,0.0039399063132335,ResNet18,Colorization,Self-Supervised,VVS,6.303387328435624,0.2005275785923004,0.0229636039584875,0.2191560715436935,9.349798202514648,3.7026889324188232,9.243621826171877,3.273794651031494,4.849013328552246,1.4628316164016724,1.3230362485588056,0.5214199124591703,8.380832104746549,1.971501653962177,0.4081600606441498,0.0606982074677944,15.0,1.508480550779655,12.065277963381304,0.4229144533308415
layer3.0.relu,0.3750380336056231,0.0047875112597794,ResNet18,Colorization,Self-Supervised,VVS,7.95530923164618,0.0796944499015808,0.0141779296100139,0.1709599494934082,7.951796054840088,3.302584171295166,7.899470806121826,3.1302261352539062,4.348718166351318,1.152411699295044,1.281370624492898,0.4900507657219952,8.339733699085189,2.127842791666425,0.1806948781013488,0.0215492080897092,24.0,1.3221253361232732,10.022406709183542,0.42966727122591236
layer3.1.relu,0.4298403360006114,0.0048009364218355,ResNet18,Colorization,Self-Supervised,VVS,9.226695350401364,0.1837823837995529,0.0091489367187023,0.1365886628627777,7.219638824462891,2.710817813873291,7.121334552764893,2.342591524124145,4.796394348144531,1.1715800762176514,1.6880711547989886,0.5993667887556523,14.26993952211514,2.6526534960740324,0.3765489459037781,0.036128032952547,45.0,1.137009092416258,26.130271767023405,0.5457521744027243
layer4.0.relu,0.3172480369369252,0.0059051919682608,ResNet18,Colorization,Self-Supervised,VVS,6.290668463677279,0.0455451421439647,0.0089363940060138,0.1349097192287445,8.690779685974121,4.290987014770508,8.62378978729248,4.0626606941223145,3.977206230163574,1.0729339122772217,1.0070361087400677,0.3772067250246035,6.681335224096506,1.725165439014682,0.1117826849222183,0.0104467179626226,26.0,1.3617957567539345,7.644626228142322,0.3637060861944373
layer4.1.relu,0.2983661160179,0.0044593104073009,ResNet18,Colorization,Self-Supervised,VVS,7.35809304013968,0.084242470562458,0.0091136749833822,0.136386752128601,7.471187591552734,3.2846438884735107,7.404989719390869,3.0325136184692383,4.142892360687256,1.0433269739151,1.2460320740840138,0.4550465692967879,9.257126846549962,2.544282256912596,0.1992608457803726,0.0189211592078208,35.0,1.3567398116673246,12.64726845864712,0.44060768669281486
layer1.0.relu,0.2299815409448121,0.003690349516105,ResNet18,Relative Position,Self-Supervised,VVS,3.650808927131575,0.2808298170566559,0.0407078638672828,0.2966176569461822,19.31424331665039,10.277798652648926,18.947301864624023,9.122376441955566,5.9822096824646,2.3751962184906006,0.9929242545894116,0.485274651010829,3.9067763646860296,0.6156189704008453,0.4576859772205353,0.0882693156599998,5.0,2.5447933545730037,5.24702257981579,0.3196609915791137
layer1.1.relu,0.239697733073997,0.0033716024210116,ResNet18,Relative Position,Self-Supervised,VVS,4.046676625271503,0.2353891134262085,0.0371574126183986,0.2822816967964172,17.294525146484375,8.677427291870117,17.004056930541992,7.742804527282715,5.733914375305176,2.1474313735961914,1.0126882853604822,0.4791877433857688,4.110796940125384,0.6556068192277689,0.4002302587032318,0.0743170976638794,5.0,1.965923879781085,5.53236151930815,0.32828308689727137
layer2.0.relu,0.2927122996984151,0.0029692746920248,ResNet18,Relative Position,Self-Supervised,VVS,4.542103118901329,0.1951304078102111,0.0377534143626689,0.2847237586975097,16.260414123535156,8.197121620178223,15.907852172851562,6.971810817718506,5.87188196182251,2.0733232498168945,1.1351633510806869,0.4983538364082917,5.528116073215062,1.1085620276429171,0.3250329494476318,0.0607986524701118,9.0,1.7672456701020405,9.213855356858918,0.3735551057607665
