80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
23.0,1.6564612255483036,6.59450060193388,layer3.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
18.0,1.7022000218726516,3.7170912393541284,layer3.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
20.0,1.6751504227734704,5.090202361643226,layer3.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
22.0,1.6633972753870594,9.256003479311358,layer3.3.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
15.0,1.7314890385968973,3.310354771939361,layer3.4.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
20.0,2.1293118532763327,8.770204390427702,layer3.5.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
320.0,1.5270001064779906,384.9800639843901,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
308.0,1.5170905108723929,373.3420858389616,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
316.0,1.4727685669374497,386.58903807805905,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
154.0,0.31748753232207516,188.56109347761748,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
155.0,0.31478041891256475,189.23208128544127,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
154.0,0.31417494216267194,188.3320419659816,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
235.0,0.46260371613113593,250.02199161733984,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
236.0,0.45798001092141,252.6376737980594,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
235.0,0.46770258243588986,249.1148461078313,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
237.0,0.4594744763486457,252.67457486838478,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21.0,1.7424471130105277,5.208960136136292,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21.0,1.6879471861280924,4.223825945697913,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21.0,1.6907961429874976,4.021225281492454,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
20.0,1.704622559361689,3.8394858571976824,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
19.0,1.724134528787889,3.526932220754445,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
20.0,1.703678806453548,4.0143349357928315,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
636.0,0.9811904788257519,396.77942488400777,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
630.0,0.8484800235625017,356.7343205804438,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
622.0,0.8362790449672209,232.31526690509233,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
155.0,0.31644381358510854,189.28029313686596,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
155.0,0.31347664865418556,190.19697668675408,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
155.0,0.3151264976392138,190.13674582904235,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
233.0,0.46247866756039147,248.88799430834865,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
233.0,0.4664933193735918,247.03229739042513,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
235.0,0.4667951139536296,249.44367103672698,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
234.0,0.4633729399717464,247.6476489862088,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
18.0,1.8696726890719106,5.122466768744705,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
16.0,1.8076567899993896,3.0087481837797823,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
15.0,1.8180834673753656,2.845047180551641,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
13.0,1.8734312227532166,2.4534000996132606,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
14.0,1.9143683923943524,2.831833194931551,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
19.0,1.8904603712724546,6.8230780266233735,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
621.0,0.9853004679722036,401.25010144064396,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
599.0,0.902518175370245,186.02789441772234,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
594.0,0.8776670297942645,128.88954418988632,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
155.0,0.3172808466085395,189.1586613064815,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
155.0,0.3127677978705145,189.32807507204657,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
155.0,0.30911068640689227,189.8983818021628,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
234.0,0.4577860589241866,249.9764710549385,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
234.0,0.4655926474031567,248.03290119609827,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
236.0,0.45515292232965643,252.60154020929335,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
236.0,0.46413849246560684,250.24444582658282,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
22.0,1.7375720168953093,6.303092121231597,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
19.0,1.759399239458054,4.1428126497326305,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
18.0,1.7465789701818497,3.207665851745353,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
18.0,1.8550881891966013,5.403891416861826,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
19.0,1.8461976704944405,4.539551772323837,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
17.0,1.8036612633214641,3.3943442372021684,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
625.0,1.0157612501418811,506.36993018443604,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
620.0,1.0211666249403077,522.6051495207132,layer4.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
620.0,1.0183395031682412,541.4812019913685,layer4.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
151.0,0.33239340370077475,183.28602406187417,layer1.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
150.0,0.33076374397278796,183.12475546524988,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
149.0,0.3346334103874454,181.4376437223426,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
219.0,0.48497731737948085,233.7198724145104,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
223.0,0.4864965506847749,236.9993247600798,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
