num_pcs,scores,ambient_dim,layer,architecture,task,kind,source
652,0.06479418647666722,1000,layer4.0.relu,ResNet50,None,Untrained,PyTorch
955,0.0540977470473318,1000,layer4.0.relu,ResNet50,None,Untrained,PyTorch
1,0.005026465798045017,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
2,0.011449787731098903,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
3,0.018959324055056865,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
4,0.024341673902736415,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
6,0.03126315528091986,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
9,0.040257121834411665,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
14,0.04762862683517162,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
21,0.05848806963619542,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
30,0.0678026731096887,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
45,0.08194353242527465,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
66,0.0831210737523049,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
97,0.08761445406523823,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
142,0.09269144976795621,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
207,0.09167798337884044,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
304,0.0873967745095541,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
445,0.07737888214915951,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
652,0.06965108887437013,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
955,0.05993862601405167,1000,layer4.1.relu,ResNet50,None,Untrained,PyTorch
1,0.0052530965158102735,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
2,0.011657411848712718,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
3,0.013472197266161537,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
4,0.025012799946846243,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
6,0.03263461350873939,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
9,0.042293249917338745,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
14,0.04904216408537087,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
21,0.05613966719644042,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
30,0.06602109868505651,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
45,0.0844586819192013,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
66,0.09422169990831782,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
97,0.09888767510526153,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
142,0.10276062528443444,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
207,0.09879446251617659,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
304,0.09518417328438256,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
445,0.08902666853904816,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
652,0.07902840896911971,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
955,0.06590062531779399,1000,layer4.2.relu,ResNet50,None,Untrained,PyTorch
1,0.02188212260250799,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.04873866362460239,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.05956596787104124,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.08870175089333368,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.10848723996603508,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.11992065594221867,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.1376458580454052,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.14976333519505583,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.1589491821533189,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.1790465025005606,64,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.029402369038724105,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.037830113029572274,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.06747619689398204,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.07639095869866114,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.08488006767817025,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.11900578357205518,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.14106543307478267,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.15100856977801574,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.15966066520535593,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.16626234270488136,64,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.027026737685045557,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.03780352791477418,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.04783057994852826,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.0640550346235332,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.09163620982600149,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.10096575005975097,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.13892495462827828,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.16010856562895995,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.19657749526437723,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.22171917049170897,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
66,0.23114177021871082,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
97,0.2403788642836039,128,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.024511590146531974,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.04921031612724216,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.058791526560962544,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.0841206126262229,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.11986219699018744,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.14985326738884752,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.17976921535663212,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.19899680052995994,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.2098489536525429,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.22831792569974843,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
66,0.24039977283532554,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
97,0.25350055734376803,128,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.02592270375506022,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.06731323642206107,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.08434121977659162,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.11344305192330251,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.15080570697982057,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.17296878609055877,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.20245870870157892,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.21846695885633263,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.23859761045772673,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.2705269971801379,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
66,0.2883652377359824,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
97,0.2994199374878971,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
142,0.31714884563158613,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
207,0.32508307373807144,256,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.013749762170130679,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.03374648783597589,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.048169781214354,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.060092774422428295,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.1319449525501316,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.15292310195233588,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.19362890393909574,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.2213991239669725,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.23789258362517438,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.2721786008062532,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
66,0.2885031814438469,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
97,0.30337706767176326,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
142,0.3180402241189546,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
207,0.3230717387121921,256,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.026943967816807187,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.06366198758002398,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.09104256236708197,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.10730649992879235,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.156401806961325,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.18818959651274506,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.22252195375276732,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.25124064798140705,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.2805778696229472,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.31261871887272624,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
66,0.33388214287949575,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
97,0.35206699412196946,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
142,0.36595088992079544,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
207,0.3886258332885345,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
304,0.39220929331059906,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
445,0.39470470837137206,512,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.009606763331968993,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
2,0.025166915775494108,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
3,0.044803538923489455,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
4,0.081429928886727,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
6,0.10968623734731911,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
9,0.13402631465374865,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
14,0.17251604994231504,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
21,0.20415851786485262,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
30,0.22866940660833976,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
45,0.2723745761244447,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
66,0.3151014880984363,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
97,0.3445486423010203,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
142,0.3697642371594841,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
207,0.38338399480271784,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
304,0.3799111666521841,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
445,0.3650140541680266,512,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
1,0.021829998980463602,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.028156692610985128,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
3,0.03566069425592688,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
4,0.05460112867875863,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
6,0.0709883303631594,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
9,0.10112667530385991,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
14,0.12100303292679501,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
21,0.14270537295729716,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
30,0.15296636815426212,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
45,0.16579916048116247,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
66,0.17216927876237137,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
97,0.1837173321659657,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
142,0.18931026459996375,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
207,0.1981400070261995,256,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
1,0.023550814561263282,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.03422931367876198,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
3,0.03922361134054647,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
4,0.057728452065616324,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
6,0.0831857770416135,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
9,0.11539548280963434,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
14,0.13198663875765415,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
21,0.14655253263599333,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
30,0.16608053683205587,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
45,0.17590507105294778,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
66,0.18726284472036903,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
97,0.1980603684432313,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
142,0.20587870552117898,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
207,0.19771978816693836,256,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
1,0.026815538511635397,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.04462113047365648,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
3,0.050601458446423775,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
4,0.06788480223938954,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
6,0.10369293103850173,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
9,0.1251231985035614,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
14,0.14031965704075905,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
21,0.16007373117980778,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
30,0.18050679780594123,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
45,0.19490270024534198,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
66,0.20559193650503482,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
97,0.21194204061603072,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
142,0.21370702918404455,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
207,0.21756686026662977,256,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
1,0.027256882351318134,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.04239812015200554,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
3,0.06749170173278413,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
4,0.08739680374753286,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
6,0.11108223448426775,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
9,0.13176955245865382,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
14,0.1865440292642458,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
21,0.2147869366882302,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
30,0.23344844677417273,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
45,0.25432334904048914,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
66,0.2624523281763153,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
97,0.27300629745533617,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
142,0.2810277142732567,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
207,0.27874416547441755,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
304,0.2760497708299138,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
445,0.140855564983296,512,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
1,0.024819754789393526,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.04240598029672356,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
3,0.0611831193778426,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
4,0.07391030561876563,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
6,0.11579007375533966,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
9,0.14889974495641228,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
14,0.16384647308206784,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
21,0.2169517179463773,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
30,0.23390456351617628,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
45,0.252550125824831,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
66,0.2694940144464174,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
97,0.28206094303518,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
142,0.28817364863736356,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
207,0.29183703259958405,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
304,0.28533422875159115,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
445,0.26976412856638426,512,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
1,0.025209890403627224,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.04767013454776688,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
3,0.06791556285825709,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
4,0.08031648146130431,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
6,0.10592997659887499,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
9,0.14074743751964391,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
14,0.18139913098045796,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
21,0.21095603395133541,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
30,0.23188037705575304,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
45,0.2602349940711932,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
66,0.2742317718572296,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
97,0.2839726802714972,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
142,0.29114209047166895,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
207,0.2915799138964853,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
304,0.2946520976024918,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
445,0.28151763547003716,512,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
1,0.025431941528327215,512,layer2.3.relu,ResNet50,Object Classification,Supervised,PyTorch
2,0.044275380372270655,512,layer2.3.relu,ResNet50,Object Classification,Supervised,PyTorch
