layer,score,score_error,architecture,task,kind,source
layer4.1.relu,0.011468717438964895,0.0020358053358227636,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.2.relu,0.011180658686829112,0.003037398914157149,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.0.relu,0.1501076483070492,0.0034462192159495117,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.1.relu,0.1342919028532755,0.002789927975972048,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.2.relu,0.11238586559739143,0.0016067753800804755,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.0.relu,0.10199520620096103,0.004576405153621446,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.1.relu,0.09466084607110961,0.004422674558714611,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.2.relu,0.08910257507383239,0.004067652772568944,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.3.relu,0.06721173960811376,0.005183156082678035,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.0.relu,0.036323164532860074,0.006770715251963414,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.1.relu,0.046448210993156755,0.004717448672682761,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.2.relu,0.045015643900494444,0.004391457596451761,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.3.relu,0.044240563270902616,0.004605282947653837,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.4.relu,0.0486887879404837,0.004925651315804798,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.5.relu,0.05243216297881267,0.005058825280179175,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.0.relu,0.0024002433225042866,0.011598078209093227,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.1.relu,0.004112805260327809,0.01022732309003593,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.2.relu,0.0013336952528539311,0.012578229073925603,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.0.relu,0.16056558464893006,0.004887461477612401,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.1.relu,0.1624272244457961,0.0037528856591685696,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.2.relu,0.15498859388036973,0.002646945789615773,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.0.relu,0.18938504607652126,0.003990674116787906,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.1.relu,0.1950640646834926,0.0035354775401859506,ResNet50,Edge Detection (3D),Supervised,Taskonomy
