num_pcs,scores,layer,architecture,task,kind,source
6,0.058706446636888586,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
11,0.09963115058683988,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16,0.1278469975834506,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
21,0.13965218835603746,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
26,0.1448220765398652,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
31,0.15836230299603624,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
1,0.012889186189652306,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
6,0.05420248926393688,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
11,0.08973130573081432,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16,0.12203000168570988,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
21,0.13563460139445147,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
26,0.14062803340838065,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
31,0.15040107323631413,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
1,0.012965942867479952,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
6,0.052497164846311895,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
11,0.08849087605264945,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16,0.11953994377964378,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
21,0.13301106964611564,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
26,0.13743329625571338,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
31,0.14733700630613017,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
1,0.012616769283616625,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
6,0.04552668978449818,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
11,0.064638676219517,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16,0.09658828947140599,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
21,0.12041464737814749,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
26,0.12599563793691515,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
31,0.1381848558305776,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
1,0.012283845059144457,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
6,0.043578472046763204,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
11,0.055846639895112904,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16,0.08437259097098129,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
21,0.1053099973199467,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
26,0.11808679587291665,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
31,0.13034056029285968,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
1,0.012205532949051934,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
6,0.037020501406351804,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
11,0.049282568130768006,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16,0.06262103266414966,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
21,0.08951792060408686,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
26,0.09863590797567907,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
31,0.11140421392583945,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
1,0.02038553726766912,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.06922693747184024,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.11392663259467545,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.1225795970093821,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.12913750214989506,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.13375191660331484,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.1372832627716815,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.01844089787650897,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.06880651588091244,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.11279719757908746,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.12606991651306132,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.12944867181134695,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.13198305658947332,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.13517718714990798,layer1.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.016766786220477073,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.06246244893086069,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.10390507587048828,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.11396376060123235,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.12159936383365381,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.1253997316030963,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.13283377184003178,layer1.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.011508845513716793,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.06007825819004898,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.09471187304833877,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.11042269168694424,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.12399910133558743,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.13223432420421963,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.13788842910216964,layer2.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.01155134276713116,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.06515619154953882,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.10097207173299579,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.11823582532296702,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.12683280423680357,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.13907164011401255,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.14558181473438286,layer2.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0067027556341669285,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.061170977157578035,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.09966803594375565,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.1135449159469536,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.12244851709116106,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.12900925573465222,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.13755399373614946,layer2.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.006193876086175329,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.058654209255064496,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.07898650742991346,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.09923142391274335,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.11078810339719515,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.11719274215525567,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.12268589332939474,layer2.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.003876145872510345,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.05106754458017112,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.0751832640844832,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.0847653074779518,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.09438677965647319,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.09784130864472662,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.10691063462837629,layer3.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.003238411688019516,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.047688113815325076,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.07188689065103354,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.08129077053531057,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.09203619620321653,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.09424941689895532,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.09991234460829039,layer3.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0031259564232526426,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.044955326283585284,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.0717921772840436,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.07895436718283388,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.08917009662096896,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.0926181624294338,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.09576699287351158,layer3.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.003028629792513141,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.044212234174824595,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.06799595220932932,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.07819811943469414,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.08761454225459567,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.09172393976258968,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.0920201454441312,layer3.3.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0027436027534515142,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.034078679920383735,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.06359876356950084,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.07648214027462122,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.08204656470796315,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.08219645446458304,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.08699449989185638,layer3.4.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0023591285767665462,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.037926496283502885,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.06147187967626295,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.07901419520906794,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.08676803717571091,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.08774659012091884,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.09269092254529279,layer3.5.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0010042782908739898,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.02125799885548146,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.029077628629482374,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.04551001831239431,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.054069431857655816,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.058989675279650405,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.06549141099958342,layer4.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0008711327185719789,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.018159773117258755,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.027362225650701302,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.03936123511170488,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.04992182336471016,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.051241494684941394,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.057012455569720275,layer4.1.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.0010349944681155997,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
6,0.018406267254878112,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
11,0.02920423964362631,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
16,0.038050946796247216,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
21,0.048883175287547806,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
26,0.052193889402877,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
31,0.056966140109193694,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
1,0.021236189491501453,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.0646708660370354,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11097963823883765,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12791957200340165,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.13048267732221633,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.13113657104512128,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.13196907103570363,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.019513773568431668,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.05810999680093914,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11615620709148289,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12880960333654026,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.13439016770083487,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.1372626781162638,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.14018190302156577,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.017717580306691915,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.08326455137638282,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11710433543021623,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12745939381035898,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.13355063909307555,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.13816497660973345,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.1404263860984769,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.01119113191856838,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.09808494779216999,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.12908086974363545,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.14046738869649236,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.1562173313892846,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.16690516246879675,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.17425772104591525,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.009846404745538129,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.09886002652624713,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.12507670849091143,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.1387394846047658,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.16024091899088633,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.1641757043443768,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.16877414775491023,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.008640980598577314,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.10070430015975619,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.12461768237554698,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.13221332377838907,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.1578341019518161,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.16675125226333973,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.1743213900847347,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.006944897727027668,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.09781518722849512,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11490309128544102,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12131826810319427,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.1338242190238705,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.141805761303468,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.146725962047057,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.005863692594396658,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.09124480910722885,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11836701745643748,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.1229645035764136,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.1329257457889877,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.15126503892630033,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.1609300333659489,layer3.0.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.005249493008882261,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.08748029251409885,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11589628078649121,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12393403506865275,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.12919692674474015,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.1482657871062636,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.15944384354706703,layer3.1.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.005163679164746991,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.08535218965022918,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11505591289680416,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12346345586088266,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.13371894890935285,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.14789738115809567,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.15652344820016512,layer3.2.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.005165003376171934,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.08090862349415993,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11636945629723379,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12321189617377612,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.1359058702577385,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.14860644073185808,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.15785081386745703,layer3.3.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.005226970793821981,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.07500328681218973,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11229925366119568,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.12156812171741187,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
21,0.13631048019182282,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
26,0.14387612705160116,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
31,0.15614662295477094,layer3.4.relu,ResNet50,Reshading,Supervised,Taskonomy
1,0.00546186457920976,layer3.5.relu,ResNet50,Reshading,Supervised,Taskonomy
6,0.07083492718542622,layer3.5.relu,ResNet50,Reshading,Supervised,Taskonomy
11,0.11140387483649215,layer3.5.relu,ResNet50,Reshading,Supervised,Taskonomy
16,0.11991993931838049,layer3.5.relu,ResNet50,Reshading,Supervised,Taskonomy
